query_label,query_category,metric,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,AircraftBuoyant,Vase,Drum,Vase,Drum,Drum,House,Drum,Vase,Drum,House,Vase,Drum,BuildingNonResidential,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,knn,AircraftBuoyant,Drum,Drum,Vase,Drum,House,Drum,Vase,Vase,Vase,Drum,BuildingNonResidential,Mug,Cup,Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,euclidean,Hand,AircraftBuoyant,Bird,Bottle,Hand,Ship,FloorLamp,BuildingNonResidential,Hand,Spoon,Fish,MilitaryVehicle,AquaticAnimal,Fish,AquaticAnimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan,AircraftBuoyant,Hand,FloorLamp,Bottle,Bird,Hand,Hand,BuildingNonResidential,MilitaryVehicle,Ship,MilitaryVehicle,Spoon,Ship,Hand,Fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+chi-squared,AircraftBuoyant,Spoon,Bottle,FloorLamp,AquaticAnimal,Hand,TruckNonContainer,Hand,Ship,Fish,Tree,Hand,BuildingNonResidential,NonWheelChair,Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+emd,AircraftBuoyant,Hand,MilitaryVehicle,Humanoid,Bird,Insect,Insect,Hand,MilitaryVehicle,FloorLamp,WheelChair,WheelChair,House,Helicopter,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,FloorLamp,Spoon,Musical_Instrument,Quadruped,BuildingNonResidential,FloorLamp,NonWheelChair,MilitaryVehicle,AquaticAnimal,Guitar,DeskLamp,Tree,Cellphone,Tree,DeskPhone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,knn,Hand,AircraftBuoyant,Bird,Bottle,Hand,Ship,FloorLamp,BuildingNonResidential,Hand,Spoon,Fish,MilitaryVehicle,AquaticAnimal,Fish,AquaticAnimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,euclidean,Drum,Cup,HumanHead,HumanHead,Hat,Mug,HumanHead,FloorLamp,House,Vase,PianoBoard,HumanHead,HumanHead,AircraftBuoyant,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan,Cup,HumanHead,Drum,HumanHead,AircraftBuoyant,Hat,HumanHead,Mug,FloorLamp,Vase,HumanHead,HumanHead,Mug,HumanHead,MilitaryVehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+chi-squared,Drum,Cup,HumanHead,HumanHead,AircraftBuoyant,Hat,Mug,FloorLamp,HumanHead,HumanHead,House,MilitaryVehicle,Vase,BuildingNonResidential,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,HumanHead,Mug,Cup,Vase,Drum,Hat,Drum,AircraftBuoyant,HumanHead,Mug,HumanHead,AircraftBuoyant,FloorLamp,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,Drum,Cup,HumanHead,Mug,HumanHead,Hat,AircraftBuoyant,HumanHead,FloorLamp,MilitaryVehicle,Vase,HumanHead,HumanHead,Vase,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,knn,Drum,Cup,HumanHead,HumanHead,Hat,Mug,HumanHead,FloorLamp,House,Vase,PianoBoard,HumanHead,HumanHead,AircraftBuoyant,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,euclidean,Hat,HumanHead,Mug,Vase,Computer,Hat,HumanHead,HumanHead,Drum,Mug,Vase,HumanHead,PianoBoard,Computer,Hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan,HumanHead,Hat,Hat,Mug,HumanHead,HumanHead,Vase,Mug,HumanHead,House,Computer,HumanHead,Drum,Hat,Cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+chi-squared,Hat,HumanHead,Vase,Hat,Mug,Computer,HumanHead,HumanHead,Mug,HumanHead,Vase,House,Computer,AircraftBuoyant,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,Mug,Hat,HumanHead,HumanHead,Vase,Mug,Cup,Hat,Hat,HumanHead,Mug,HumanHead,House,AircraftBuoyant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,Hat,HumanHead,HumanHead,Mug,HumanHead,Hat,Computer,Mug,Computer,HumanHead,Vase,House,Vase,Bookset,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,knn,Hat,HumanHead,Mug,Vase,Computer,Hat,HumanHead,HumanHead,Drum,Mug,Vase,HumanHead,PianoBoard,Computer,Hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,euclidean,BuildingNonResidential,HumanHead,Ship,FloorLamp,BuildingNonResidential,Quadruped,PlantIndoors,Bottle,Computer,FloorLamp,ClassicPiano,Computer,FloorLamp,Computer,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,manhattan,HumanHead,Bottle,BuildingNonResidential,BuildingNonResidential,FloorLamp,FloorLamp,FloorLamp,BuildingNonResidential,FloorLamp,Quadruped,Computer,PlantIndoors,AquaticAnimal,Computer,Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,manhattan+chi-squared,BuildingNonResidential,PlantIndoors,FloorLamp,Quadruped,Computer,HumanHead,Computer,Ship,NonWheelChair,FloorLamp,ClassicPiano,PlantIndoors,FloorLamp,BuildingNonResidential,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,Bottle,BuildingNonResidential,FloorLamp,Bookset,FloorLamp,Wheel,HumanHead,BuildingNonResidential,ClassicPiano,Quadruped,Bookset,FloorLamp,Computer,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,HumanHead,BuildingNonResidential,FloorLamp,FloorLamp,BuildingNonResidential,Bottle,Computer,Computer,FloorLamp,FloorLamp,Quadruped,PlantIndoors,Bookset,AquaticAnimal,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,knn,BuildingNonResidential,HumanHead,Ship,FloorLamp,BuildingNonResidential,Quadruped,PlantIndoors,Bottle,Computer,FloorLamp,ClassicPiano,Computer,FloorLamp,Computer,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1346_rm.obj,AircraftBuoyant,euclidean,AircraftBuoyant,Bottle,AircraftBuoyant,Rocket,Bottle,Ship,Ship,Bottle,Bottle,Hand,Motorcycle,Hand,AircraftBuoyant,Bookset,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1346_rm.obj,AircraftBuoyant,manhattan,AircraftBuoyant,Bottle,Rocket,AircraftBuoyant,Bottle,AircraftBuoyant,Bottle,Bottle,Hand,Bookset,Motorcycle,Bottle,Ship,Ship,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1346_rm.obj,AircraftBuoyant,manhattan+chi-squared,AircraftBuoyant,Rocket,AircraftBuoyant,AircraftBuoyant,Bottle,Hand,Hand,Insect,Ship,Ship,Bottle,Ship,Humanoid,Motorcycle,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1346_rm.obj,AircraftBuoyant,manhattan+emd,AircraftBuoyant,Bottle,Rocket,Bottle,Bookset,Bottle,Bottle,Bottle,Hand,Ship,AircraftBuoyant,Ship,Hand,Bookset,Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1346_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,AircraftBuoyant,Rocket,AircraftBuoyant,AircraftBuoyant,Hand,Hand,AircraftBuoyant,Rocket,Bottle,Insect,Bus,Ship,Humanoid,Ship,Motorcycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
