query_label,query_category,metric,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,tsne-knn,HumanHead,HumanHead,Drum,HumanHead,Computer,HumanHead,HumanHead,Mug,Computer,HumanHead,AircraftBuoyant,PianoBoard,Hat,Shelf,Hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1340_rm.obj,AircraftBuoyant,tsne-knn,AircraftBuoyant,Bird,BuildingNonResidential,DeskLamp,Cup,Cup,MilitaryVehicle,House,NonWheelChair,PlantWildNonTree,House,House,Starship,Tree,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1350_rm.obj,AircraftBuoyant,tsne-knn,Bottle,Bottle,Rocket,AircraftBuoyant,AircraftBuoyant,Bottle,AircraftBuoyant,Humanoid,Bottle,Train,Ship,Cellphone,Bottle,Bottle,Skyscraper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00639_rm.obj,Apartment,tsne-knn,Apartment,Bookset,House,Shelf,Apartment,House,Drum,Apartment,Quadruped,RectangleTable,Drum,Vase,RectangleTable,HumanHead,HumanHead,Shelf,HumanHead,Hat,Shelf,House,ClassicPiano,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00348_rm.obj,Apartment,tsne-knn,Hat,Apartment,Wheel,HumanHead,Hat,HumanHead,HumanHead,Drum,Mug,Mug,HumanHead,HumanHead,HumanHead,HumanHead,Drum,Bookset,HumanHead,HumanHead,Apartment,Mug,NonWheelChair,Vase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00045_rm.obj,Apartment,tsne-knn,Bed,RectangleTable,RectangleTable,Bookset,Shelf,Bookset,Shelf,Shelf,FloorLamp,NonWheelChair,Hat,Computer,PlantIndoors,Shelf,Bookset,Bed,PianoBoard,PlantIndoors,BuildingNonResidential,ClassicPiano,Drum,Chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1352_rm.obj,AircraftBuoyant,tsne-knn,Rocket,Bottle,Train,MilitaryVehicle,MilitaryVehicle,MilitaryVehicle,PlantIndoors,Quadruped,Quadruped,Fish,Humanoid,Vase,Ship,Hand,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00792_rm.obj,Apartment,tsne-knn,HumanHead,Mug,HumanHead,HumanHead,Mug,Vase,HumanHead,Mug,Mug,HumanHead,HumanHead,Hat,Drum,House,Hat,HumanHead,Apartment,HumanHead,HumanHead,Hat,Drum,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00478_rm.obj,Apartment,tsne-knn,House,Apartment,House,RectangleTable,HumanHead,Quadruped,HumanHead,Drum,Apartment,Bookset,Wheel,RectangleTable,HumanHead,Apartment,DeskLamp,House,Vase,Shelf,Drum,Mug,Apartment,FloorLamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00496_rm.obj,Apartment,tsne-knn,Mug,Bird,RectangleTable,Monitor,HumanHead,Mug,Wheel,House,HumanHead,Hat,Apartment,Apartment,BuildingNonResidential,BuildingNonResidential,HumanHead,BuildingNonResidential,PianoBoard,PianoBoard,HumanHead,DeskLamp,Mug,FloorLamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,tsne-knn,BuildingNonResidential,FloorLamp,House,Monitor,House,MilitaryVehicle,Vase,Car,Shelf,Bookset,TruckNonContainer,DeskLamp,HumanHead,HumanHead,Quadruped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00651_rm.obj,Apartment,tsne-knn,BuildingNonResidential,House,Monitor,Apartment,PianoBoard,House,FloorLamp,Bird,Wheel,Mug,PianoBoard,Hat,RectangleTable,BuildingNonResidential,RectangleTable,Apartment,Mug,Chess,DeskLamp,Hat,PianoBoard,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00086_rm.obj,Apartment,tsne-knn,HumanHead,Hand,Cup,MilitaryVehicle,FloorLamp,Quadruped,Apartment,Mug,FloorLamp,Shelf,Drum,Computer,HumanHead,Shelf,Bookset,Shelf,Drum,Bookset,RectangleTable,RectangleTable,BuildingNonResidential,Shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00310_rm.obj,Apartment,tsne-knn,Car,Train,Car,Starship,Hand,MilitaryVehicle,Hand,MultiSeat,MultiSeat,DeskPhone,Car,Car,Car,MultiSeat,Bus,Bus,Shelf,MultiSeat,Truck,Car,TruckNonContainer,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00780_rm.obj,Apartment,tsne-knn,Starship,Car,Car,Car,Car,House,Shelf,Bottle,Wheel,House,House,Train,Quadruped,MultiSeat,Bottle,Cup,MilitaryVehicle,Chess,DeskLamp,Chess,House,PianoBoard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m463_rm.obj,Apartment,tsne-knn,Hat,ClassicPiano,Ship,ClassicPiano,Computer,House,PlantIndoors,NonWheelChair,MultiSeat,PlantIndoors,Helicopter,NonWheelChair,PlantIndoors,PlantIndoors,BuildingNonResidential,PlantIndoors,AircraftBuoyant,Insect,NonWheelChair,Computer,Quadruped,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m465_rm.obj,Apartment,tsne-knn,Skyscraper,Skyscraper,Rocket,AircraftBuoyant,BuildingNonResidential,Train,Rocket,Hand,Hand,Train,Train,Train,Train,Rocket,Bus,Skyscraper,Train,Train,Truck,Truck,Humanoid,Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1347_rm.obj,AircraftBuoyant,tsne-knn,Car,Car,Car,Car,Car,Car,Car,Cellphone,Car,Car,Bus,Bottle,Car,Bus,Truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00921_rm.obj,Apartment,tsne-knn,Mug,Hand,MilitaryVehicle,HumanHead,Drum,HumanHead,Apartment,Quadruped,Shelf,Drum,Shelf,Cup,Bookset,RectangleTable,RectangleTable,Shelf,Shelf,Computer,House,FloorLamp,Wheel,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m56_rm.obj,AquaticAnimal,tsne-knn,AquaticAnimal,Violin,Violin,Starship,Violin,Guitar,Tool,Violin,Starship,Musical_Instrument,Ship,Jet,ComputerKeyboard,Guitar,Violin,Insect,Gun,Musical_Instrument,ComputerKeyboard,Guitar,Musical_Instrument,DeskLamp,Insect,Guitar,AquaticAnimal,Tool,Spoon,Guitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m58_rm.obj,AquaticAnimal,tsne-knn,Bird,Bird,Bird,Quadruped,Bottle,Quadruped,House,Quadruped,Car,Hand,Hand,Ship,MilitaryVehicle,Apartment,MultiSeat,Train,Car,Bottle,Bottle,DeskLamp,DeskLamp,Humanoid,House,Bird,DeskLamp,Bottle,Quadruped,Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00859_rm.obj,Apartment,tsne-knn,Cellphone,Shelf,Car,DeskPhone,Car,Car,Car,Car,Car,Starship,Car,Car,Car,Car,Car,Car,Car,Bus,Car,Car,Starship,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00953_rm.obj,Apartment,tsne-knn,Wheel,BuildingNonResidential,AquaticAnimal,PlantWildNonTree,Tree,Ship,Bookset,Computer,NonWheelChair,Bird,NonWheelChair,Tree,Computer,Computer,ClassicPiano,NonWheelChair,NonWheelChair,Computer,NonWheelChair,NonWheelChair,BuildingNonResidential,ClassicPiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00860_rm.obj,Apartment,tsne-knn,Apartment,House,Quadruped,House,Apartment,HumanHead,HumanHead,Bookset,Apartment,RectangleTable,Drum,Vase,House,DeskLamp,Wheel,RectangleTable,Shelf,HumanHead,Drum,FloorLamp,BuildingNonResidential,Shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00869_rm.obj,Apartment,tsne-knn,Wheel,Drum,BuildingNonResidential,Mug,Drum,Monitor,House,BuildingNonResidential,BuildingNonResidential,Drum,Mug,HumanHead,HumanHead,Drum,Wheel,HumanHead,HumanHead,Bookset,HumanHead,HumanHead,Mug,Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m60_rm.obj,AquaticAnimal,tsne-knn,Humanoid,AquaticAnimal,Ship,Fish,Humanoid,Humanoid,Humanoid,Bird,Humanoid,Gun,Humanoid,Humanoid,Tool,Bird,Humanoid,Humanoid,Humanoid,Rocket,Humanoid,Humanoid,Ship,Fish,Gun,Humanoid,Car,Fish,Humanoid,Humanoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m61_rm.obj,AquaticAnimal,tsne-knn,Violin,AquaticAnimal,Humanoid,Gun,Humanoid,Skyscraper,Skyscraper,Skyscraper,Fish,Fish,PlantIndoors,AquaticAnimal,Humanoid,Ship,Humanoid,Humanoid,Humanoid,PlantIndoors,Humanoid,Humanoid,Tree,Humanoid,Car,PlantWildNonTree,Humanoid,Skyscraper,Spoon,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
