query_label,query_category,metric,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,euclidean,AircraftBuoyant,Ship,Bottle,Hand,Bird,BuildingNonResidential,Hand,Car,Car,Tree,Hand,Fish,AquaticAnimal,Hand,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan,AircraftBuoyant,Hand,Bottle,FloorLamp,BuildingNonResidential,Bird,Ship,Hand,Hand,MilitaryVehicle,Fish,Bottle,Fish,MilitaryVehicle,Tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+chi-squared,AircraftBuoyant,Bottle,TruckNonContainer,AquaticAnimal,FloorLamp,Spoon,Hand,Ship,Hand,Fish,Tree,BuildingNonResidential,Hand,Bottle,Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+emd,AircraftBuoyant,Hand,Humanoid,MilitaryVehicle,WheelChair,FloorLamp,Insect,WheelChair,MilitaryVehicle,Insect,Hand,Bird,BuildingNonResidential,House,PlantIndoors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1341_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,FloorLamp,Musical_Instrument,Quadruped,BuildingNonResidential,Spoon,FloorLamp,NonWheelChair,Cellphone,Guitar,MilitaryVehicle,AquaticAnimal,DeskLamp,Tree,Tree,DeskPhone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,euclidean,AircraftBuoyant,Drum,Drum,Vase,Vase,Drum,House,Drum,Vase,Drum,Vase,House,Mug,BuildingNonResidential,Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,manhattan,AircraftBuoyant,Vase,Drum,Drum,Vase,Drum,House,Drum,Vase,Drum,Vase,House,Mug,Monitor,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,manhattan+chi-squared,AircraftBuoyant,Drum,Drum,Vase,Vase,Drum,House,Drum,Vase,Drum,Vase,House,Mug,BuildingNonResidential,Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,manhattan+emd,AircraftBuoyant,Vase,Drum,Drum,Vase,Drum,House,Vase,Drum,Vase,Drum,House,Drum,Mug,Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1338_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,AircraftBuoyant,Vase,Drum,Vase,Drum,Drum,House,Drum,Vase,Drum,House,Vase,Drum,BuildingNonResidential,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,euclidean,Drum,Cup,HumanHead,HumanHead,Hat,HumanHead,AircraftBuoyant,Mug,FloorLamp,HumanHead,House,Vase,MilitaryVehicle,Vase,PianoBoard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan,Cup,Drum,HumanHead,HumanHead,Hat,HumanHead,AircraftBuoyant,Mug,FloorLamp,Vase,HumanHead,Mug,HumanHead,MilitaryVehicle,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+chi-squared,Drum,Cup,HumanHead,HumanHead,Hat,Mug,AircraftBuoyant,HumanHead,FloorLamp,HumanHead,House,MilitaryVehicle,Vase,BuildingNonResidential,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,Mug,HumanHead,Cup,Vase,Drum,Drum,Hat,AircraftBuoyant,Mug,HumanHead,HumanHead,HumanHead,FloorLamp,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1342_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,Drum,Cup,HumanHead,Mug,HumanHead,Hat,HumanHead,FloorLamp,AircraftBuoyant,MilitaryVehicle,Vase,HumanHead,Vase,House,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,euclidean,BuildingNonResidential,House,Vase,Monitor,MilitaryVehicle,FloorLamp,House,HumanHead,House,Quadruped,HumanHead,HumanHead,HumanHead,Car,Apartment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,manhattan,Vase,MilitaryVehicle,HumanHead,House,HumanHead,BuildingNonResidential,Monitor,House,FloorLamp,Quadruped,HumanHead,House,HumanHead,Apartment,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,manhattan+chi-squared,BuildingNonResidential,House,Monitor,Vase,FloorLamp,MilitaryVehicle,House,HumanHead,House,HumanHead,Quadruped,HumanHead,Car,HumanHead,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,manhattan+emd,House,House,House,Quadruped,MilitaryVehicle,Vase,HumanHead,Hat,HumanHead,HumanHead,Monitor,House,FloorLamp,House,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,BuildingNonResidential,MilitaryVehicle,House,Monitor,House,Quadruped,House,HumanHead,HumanHead,HumanHead,Bookset,Apartment,House,HumanHead,Drum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,euclidean,Hat,HumanHead,Hat,Vase,Mug,HumanHead,HumanHead,Computer,Mug,HumanHead,AircraftBuoyant,House,Computer,Vase,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan,HumanHead,Hat,Hat,Mug,HumanHead,HumanHead,Vase,Mug,HumanHead,House,Computer,Cup,Hat,Bookset,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+chi-squared,Hat,HumanHead,Hat,Vase,Mug,Computer,HumanHead,HumanHead,Mug,HumanHead,Vase,House,Computer,Computer,AircraftBuoyant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,Mug,Hat,HumanHead,Vase,Mug,HumanHead,Cup,HumanHead,Hat,Hat,Mug,HumanHead,AircraftBuoyant,House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1343_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,Hat,HumanHead,HumanHead,Mug,HumanHead,Hat,Computer,House,Computer,Mug,HumanHead,Vase,Vase,Bookset,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,euclidean,HumanHead,HumanHead,Drum,Computer,AircraftBuoyant,Mug,HumanHead,Hat,HumanHead,HumanHead,HumanHead,HumanHead,Hat,Computer,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,manhattan,HumanHead,Drum,HumanHead,HumanHead,AircraftBuoyant,Mug,HumanHead,HumanHead,Computer,HumanHead,Hat,HumanHead,Vase,Hat,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,manhattan+chi-squared,HumanHead,Drum,HumanHead,Computer,Mug,AircraftBuoyant,Hat,HumanHead,HumanHead,HumanHead,HumanHead,Hat,HumanHead,Computer,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,manhattan+emd,HumanHead,Drum,HumanHead,HumanHead,HumanHead,HumanHead,Mug,HumanHead,AircraftBuoyant,HumanHead,Hat,Hat,Drum,Vase,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,manhattan+kullback-leibler,Drum,HumanHead,Computer,HumanHead,HumanHead,HumanHead,Hat,HumanHead,HumanHead,Mug,HumanHead,Bookset,Hat,Computer,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1345_rm.obj,AircraftBuoyant,euclidean,BuildingNonResidential,HumanHead,FloorLamp,PlantIndoors,Computer,BuildingNonResidential,Ship,Computer,Quadruped,NonWheelChair,FloorLamp,ClassicPiano,Bottle,Quadruped,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
