query_label,query_category,metric,retrieved_cat_rank_1,retrieved_cat_rank_2,retrieved_cat_rank_3,retrieved_cat_rank_4,retrieved_cat_rank_5,retrieved_cat_rank_6,retrieved_cat_rank_7,retrieved_cat_rank_8,retrieved_cat_rank_9,retrieved_cat_rank_10,retrieved_cat_rank_11,retrieved_cat_rank_12,retrieved_cat_rank_13,retrieved_cat_rank_14,retrieved_cat_rank_15,retrieved_cat_rank_16,retrieved_cat_rank_17,retrieved_cat_rank_18,retrieved_cat_rank_19,retrieved_cat_rank_20,retrieved_cat_rank_21,retrieved_cat_rank_22,retrieved_cat_rank_23,retrieved_cat_rank_24,retrieved_cat_rank_25,retrieved_cat_rank_26,retrieved_cat_rank_27,retrieved_cat_rank_28,retrieved_cat_rank_29,retrieved_cat_rank_30,retrieved_cat_rank_31,retrieved_cat_rank_32,retrieved_cat_rank_33,retrieved_cat_rank_34,retrieved_cat_rank_35,retrieved_cat_rank_36,retrieved_cat_rank_37,retrieved_cat_rank_38,retrieved_cat_rank_39,retrieved_cat_rank_40,retrieved_cat_rank_41,retrieved_cat_rank_42,retrieved_cat_rank_43,retrieved_cat_rank_44,retrieved_cat_rank_45,retrieved_cat_rank_46,retrieved_cat_rank_47,retrieved_cat_rank_48,retrieved_cat_rank_49,retrieved_cat_rank_50,retrieved_cat_rank_51,retrieved_cat_rank_52,retrieved_cat_rank_53,retrieved_cat_rank_54,retrieved_cat_rank_55,retrieved_cat_rank_56,retrieved_cat_rank_57,retrieved_cat_rank_58,retrieved_cat_rank_59,retrieved_cat_rank_60,retrieved_cat_rank_61,retrieved_cat_rank_62,retrieved_cat_rank_63,retrieved_cat_rank_64,retrieved_cat_rank_65,retrieved_cat_rank_66,retrieved_cat_rank_67,retrieved_cat_rank_68,retrieved_cat_rank_69,retrieved_cat_rank_70,retrieved_cat_rank_71,retrieved_cat_rank_72,retrieved_cat_rank_73,retrieved_cat_rank_74,retrieved_cat_rank_75,retrieved_cat_rank_76,retrieved_cat_rank_77,retrieved_cat_rank_78,retrieved_cat_rank_79,retrieved_cat_rank_80,retrieved_cat_rank_81,retrieved_cat_rank_82,retrieved_cat_rank_83,retrieved_cat_rank_84,retrieved_cat_rank_85,retrieved_cat_rank_86,retrieved_cat_rank_87,retrieved_cat_rank_88,retrieved_cat_rank_89,retrieved_cat_rank_90,retrieved_cat_rank_91,retrieved_cat_rank_92,retrieved_cat_rank_93,retrieved_cat_rank_94,retrieved_cat_rank_95,retrieved_cat_rank_96,retrieved_cat_rank_97,retrieved_cat_rank_98,retrieved_cat_rank_99,retrieved_cat_rank_100,retrieved_cat_rank_101,retrieved_cat_rank_102,retrieved_cat_rank_103,retrieved_cat_rank_104,retrieved_cat_rank_105,retrieved_cat_rank_106,retrieved_cat_rank_107,retrieved_cat_rank_108,retrieved_cat_rank_109,retrieved_cat_rank_110,retrieved_cat_rank_111,retrieved_cat_rank_112,retrieved_cat_rank_113,retrieved_cat_rank_114,retrieved_cat_rank_115,retrieved_cat_rank_116,retrieved_cat_rank_117,retrieved_cat_rank_118,retrieved_cat_rank_119,retrieved_cat_rank_120,retrieved_cat_rank_121,retrieved_cat_rank_122,retrieved_cat_rank_123,retrieved_cat_rank_124,retrieved_cat_rank_125,retrieved_cat_rank_126,retrieved_cat_rank_127,retrieved_cat_rank_128,retrieved_cat_rank_129,retrieved_cat_rank_130,retrieved_cat_rank_131,retrieved_cat_rank_132,retrieved_cat_rank_133,retrieved_cat_rank_134,retrieved_cat_rank_135,retrieved_cat_rank_136,retrieved_cat_rank_137,retrieved_cat_rank_138,retrieved_cat_rank_139,retrieved_cat_rank_140,retrieved_cat_rank_141,retrieved_cat_rank_142
Apartment/D00138_rm.obj,Apartment,euclidean,Vase,PianoBoard,Hand,HumanHead,Hand,HumanHead,Mug,Shelf,House,Mug,HumanHead,Vase,Hat,HumanHead,Mug,House,BuildingNonResidential,HumanHead,Mug,HumanHead,HumanHead,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00156_rm.obj,Apartment,euclidean,Apartment,PianoBoard,House,PianoBoard,House,Hat,Mug,RectangleTable,Monitor,BuildingNonResidential,Hat,Bird,Wheel,PianoBoard,House,Chess,DeskLamp,Monitor,Mug,FloorLamp,RectangleTable,DeskLamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1344_rm.obj,AircraftBuoyant,euclidean,HumanHead,HumanHead,Drum,AircraftBuoyant,HumanHead,Computer,Mug,HumanHead,HumanHead,Hat,HumanHead,HumanHead,HumanHead,Hat,Vase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1340_rm.obj,AircraftBuoyant,euclidean,AircraftBuoyant,Hand,Ship,BuildingNonResidential,AquaticAnimal,Tree,Bird,Bird,Fish,Car,AquaticAnimal,Hand,Ship,Car,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1350_rm.obj,AircraftBuoyant,euclidean,Bottle,AircraftBuoyant,AircraftBuoyant,Bottle,Bottle,Bus,Car,Rocket,Bottle,Bus,Train,Car,Ship,Skyscraper,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00639_rm.obj,Apartment,euclidean,Apartment,House,Bookset,Apartment,Apartment,Bookset,Bookset,House,Bookset,Computer,Bookset,Vase,Quadruped,Monitor,Apartment,House,RectangleTable,Quadruped,Drum,Wheel,ClassicPiano,BuildingNonResidential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00348_rm.obj,Apartment,euclidean,Apartment,Wheel,Hat,Hat,HumanHead,HumanHead,Mug,Mug,Apartment,HumanHead,Drum,Bookset,HumanHead,Drum,HumanHead,Mug,Monitor,HumanHead,Mug,BuildingNonResidential,HumanHead,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00045_rm.obj,Apartment,euclidean,Bookset,Apartment,ClassicPiano,Bookset,PlantIndoors,ClassicPiano,Car,Hat,Tree,Bed,RectangleTable,Bookset,Bookset,PlantIndoors,NonWheelChair,MultiSeat,Computer,BuildingNonResidential,Wheel,Apartment,Bed,Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1352_rm.obj,AircraftBuoyant,euclidean,Rocket,Bottle,MilitaryVehicle,Train,Bottle,Bottle,AircraftBuoyant,Quadruped,Quadruped,MilitaryVehicle,MilitaryVehicle,Car,Car,Hand,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00792_rm.obj,Apartment,euclidean,HumanHead,Mug,HumanHead,HumanHead,Hat,Mug,Apartment,HumanHead,Mug,Mug,Hat,HumanHead,Apartment,HumanHead,Drum,HumanHead,House,Vase,Wheel,HumanHead,House,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00478_rm.obj,Apartment,euclidean,Apartment,House,House,Quadruped,Apartment,HumanHead,Vase,Apartment,Apartment,Bookset,Drum,HumanHead,HumanHead,House,Drum,MilitaryVehicle,Quadruped,BuildingNonResidential,Hand,Monitor,Bookset,Mug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00496_rm.obj,Apartment,euclidean,Mug,RectangleTable,Mug,Bird,House,Wheel,HumanHead,BuildingNonResidential,HumanHead,HumanHead,Monitor,HumanHead,HumanHead,DeskLamp,Hat,Mug,HumanHead,PianoBoard,PianoBoard,BuildingNonResidential,PianoBoard,Shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1339_rm.obj,AircraftBuoyant,euclidean,Vase,House,HumanHead,BuildingNonResidential,MilitaryVehicle,Monitor,HumanHead,HumanHead,House,HumanHead,Quadruped,FloorLamp,House,Car,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00651_rm.obj,Apartment,euclidean,BuildingNonResidential,Apartment,House,Monitor,House,FloorLamp,BuildingNonResidential,Bird,PianoBoard,Mug,Hat,Mug,PianoBoard,Wheel,RectangleTable,Mug,Vase,Hat,RectangleTable,BuildingNonResidential,PlantIndoors,Shelf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00086_rm.obj,Apartment,euclidean,MilitaryVehicle,Hand,Quadruped,HumanHead,Apartment,Truck,Mug,Shelf,Cup,DeskPhone,Starship,Shelf,Shelf,Mug,Shelf,Car,Drum,Bookset,Vase,Bottle,HumanHead,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00310_rm.obj,Apartment,euclidean,Car,Bus,MilitaryVehicle,Train,Truck,DeskPhone,Bookset,Shelf,Starship,Hand,House,Car,Car,RectangleTable,House,Car,Bus,MultiSeat,Hand,Car,Quadruped,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00780_rm.obj,Apartment,euclidean,Shelf,Shelf,Shelf,PianoBoard,Car,House,MultiSeat,Shelf,Shelf,House,Cup,BuildingNonResidential,Car,Wheel,Shelf,Car,Shelf,Shelf,Chess,DeskPhone,RectangleTable,MultiSeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m463_rm.obj,Apartment,euclidean,Hat,ClassicPiano,ClassicPiano,Ship,NonWheelChair,Helicopter,House,NonWheelChair,PlantIndoors,Computer,NonWheelChair,Quadruped,BuildingNonResidential,Computer,Computer,NonWheelChair,MultiSeat,NonWheelChair,Tree,Computer,NonWheelChair,Insect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/m465_rm.obj,Apartment,euclidean,Skyscraper,Skyscraper,Rocket,AircraftBuoyant,Train,Train,Train,Train,Skyscraper,BuildingNonResidential,Train,Skyscraper,Train,Train,Humanoid,Humanoid,Hand,Humanoid,Ship,Humanoid,Skyscraper,Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftBuoyant/m1347_rm.obj,AircraftBuoyant,euclidean,Car,Car,Car,Car,Cellphone,Car,Car,Car,Vase,Car,Train,Quadruped,Bottle,Train,Bottle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00921_rm.obj,Apartment,euclidean,MilitaryVehicle,Hand,HumanHead,Quadruped,Mug,HumanHead,Apartment,Drum,Apartment,Apartment,Apartment,House,House,Bookset,Bookset,HumanHead,Car,Bookset,Bookset,Quadruped,Apartment,Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m56_rm.obj,AquaticAnimal,euclidean,AquaticAnimal,AquaticAnimal,Violin,Violin,Violin,Violin,Tool,Guitar,Violin,Guitar,Starship,Violin,Starship,Starship,ComputerKeyboard,Guitar,Humanoid,Humanoid,Tool,Violin,Violin,Musical_Instrument,AquaticAnimal,Musical_Instrument,Humanoid,Humanoid,Ship,AquaticAnimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m58_rm.obj,AquaticAnimal,euclidean,Bird,Bird,Fish,Bird,House,Vase,Humanoid,MilitaryVehicle,Quadruped,Quadruped,AircraftBuoyant,Quadruped,Quadruped,PlantIndoors,FloorLamp,Insect,Bottle,Quadruped,Car,Hand,MilitaryVehicle,MilitaryVehicle,Car,MilitaryVehicle,Ship,Car,Train,AircraftBuoyant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00859_rm.obj,Apartment,euclidean,Cellphone,Car,Car,DeskPhone,Car,Car,Shelf,Car,Car,Car,Quadruped,Bus,Bus,Car,Train,Car,Quadruped,Car,Car,Car,MilitaryVehicle,Car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00953_rm.obj,Apartment,euclidean,BuildingNonResidential,Bookset,Wheel,Computer,AquaticAnimal,Ship,Computer,PlantWildNonTree,Computer,Tree,House,ClassicPiano,BuildingNonResidential,Hat,NonWheelChair,DeskPhone,MilitaryVehicle,Bird,MilitaryVehicle,Computer,NonWheelChair,NonWheelChair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00860_rm.obj,Apartment,euclidean,Apartment,House,Quadruped,House,Vase,Apartment,Apartment,HumanHead,HumanHead,Bookset,House,Apartment,HumanHead,Drum,BuildingNonResidential,Drum,MilitaryVehicle,Quadruped,Monitor,Computer,Bookset,Bookset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apartment/D00869_rm.obj,Apartment,euclidean,House,Wheel,Monitor,Mug,Drum,BuildingNonResidential,BuildingNonResidential,Mug,Drum,Drum,BuildingNonResidential,Wheel,Drum,HumanHead,Bookset,Mug,PianoBoard,Wheel,BuildingNonResidential,HumanHead,HumanHead,HumanHead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m60_rm.obj,AquaticAnimal,euclidean,Fish,AquaticAnimal,Humanoid,Humanoid,Ship,Humanoid,Humanoid,Humanoid,Fish,Fish,Humanoid,Humanoid,Humanoid,Fish,Tool,Fish,Humanoid,Fish,Rocket,Fish,Humanoid,Humanoid,Humanoid,Humanoid,Humanoid,Fish,Humanoid,Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaticAnimal/m61_rm.obj,AquaticAnimal,euclidean,Violin,AquaticAnimal,Guitar,AquaticAnimal,Violin,AquaticAnimal,AquaticAnimal,Fish,AquaticAnimal,Skyscraper,Skyscraper,Gun,AquaticAnimal,Insect,Humanoid,Humanoid,Fish,Gun,Fish,Humanoid,Insect,Skyscraper,Humanoid,Fish,Starship,Jet,Gun,Musical_Instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
