query_label,query_category,metric,retrieved_cat_rank_1,distance_rank_1,retrieved_cat_rank_2,distance_rank_2,retrieved_cat_rank_3,distance_rank_3,retrieved_cat_rank_4,distance_rank_4,retrieved_cat_rank_5,distance_rank_5,retrieved_cat_rank_6,distance_rank_6,retrieved_cat_rank_7,distance_rank_7,retrieved_cat_rank_8,distance_rank_8,retrieved_cat_rank_9,distance_rank_9,retrieved_cat_rank_10,distance_rank_10,retrieved_cat_rank_11,distance_rank_11,retrieved_cat_rank_12,distance_rank_12,retrieved_cat_rank_13,distance_rank_13,retrieved_cat_rank_14,distance_rank_14,retrieved_cat_rank_15,distance_rank_15,retrieved_cat_rank_16,distance_rank_16,retrieved_cat_rank_17,distance_rank_17,retrieved_cat_rank_18,distance_rank_18,retrieved_cat_rank_19,distance_rank_19,retrieved_cat_rank_20,distance_rank_20,retrieved_cat_rank_21,distance_rank_21,retrieved_cat_rank_22,distance_rank_22,retrieved_cat_rank_23,distance_rank_23,retrieved_cat_rank_24,distance_rank_24,retrieved_cat_rank_25,distance_rank_25,retrieved_cat_rank_26,distance_rank_26,retrieved_cat_rank_27,distance_rank_27,retrieved_cat_rank_28,distance_rank_28,retrieved_cat_rank_29,distance_rank_29,retrieved_cat_rank_30,distance_rank_30,retrieved_cat_rank_31,distance_rank_31,retrieved_cat_rank_32,distance_rank_32,retrieved_cat_rank_33,distance_rank_33,retrieved_cat_rank_34,distance_rank_34,retrieved_cat_rank_35,distance_rank_35,retrieved_cat_rank_36,distance_rank_36,retrieved_cat_rank_37,distance_rank_37,retrieved_cat_rank_38,distance_rank_38,retrieved_cat_rank_39,distance_rank_39,retrieved_cat_rank_40,distance_rank_40,retrieved_cat_rank_41,distance_rank_41,retrieved_cat_rank_42,distance_rank_42,retrieved_cat_rank_43,distance_rank_43,retrieved_cat_rank_44,distance_rank_44,retrieved_cat_rank_45,distance_rank_45,retrieved_cat_rank_46,distance_rank_46,retrieved_cat_rank_47,distance_rank_47,retrieved_cat_rank_48,distance_rank_48,retrieved_cat_rank_49,distance_rank_49,retrieved_cat_rank_50,distance_rank_50,retrieved_cat_rank_51,distance_rank_51,retrieved_cat_rank_52,distance_rank_52,retrieved_cat_rank_53,distance_rank_53,retrieved_cat_rank_54,distance_rank_54,retrieved_cat_rank_55,distance_rank_55,retrieved_cat_rank_56,distance_rank_56,retrieved_cat_rank_57,distance_rank_57,retrieved_cat_rank_58,distance_rank_58,retrieved_cat_rank_59,distance_rank_59,retrieved_cat_rank_60,distance_rank_60,retrieved_cat_rank_61,distance_rank_61,retrieved_cat_rank_62,distance_rank_62,retrieved_cat_rank_63,distance_rank_63,retrieved_cat_rank_64,distance_rank_64,retrieved_cat_rank_65,distance_rank_65,retrieved_cat_rank_66,distance_rank_66,retrieved_cat_rank_67,distance_rank_67,retrieved_cat_rank_68,distance_rank_68,retrieved_cat_rank_69,distance_rank_69,retrieved_cat_rank_70,distance_rank_70,retrieved_cat_rank_71,distance_rank_71,retrieved_cat_rank_72,distance_rank_72,retrieved_cat_rank_73,distance_rank_73,retrieved_cat_rank_74,distance_rank_74,retrieved_cat_rank_75,distance_rank_75,retrieved_cat_rank_76,distance_rank_76,retrieved_cat_rank_77,distance_rank_77,retrieved_cat_rank_78,distance_rank_78,retrieved_cat_rank_79,distance_rank_79,retrieved_cat_rank_80,distance_rank_80,retrieved_cat_rank_81,distance_rank_81,retrieved_cat_rank_82,distance_rank_82,retrieved_cat_rank_83,distance_rank_83,retrieved_cat_rank_84,distance_rank_84,retrieved_cat_rank_85,distance_rank_85,retrieved_cat_rank_86,distance_rank_86,retrieved_cat_rank_87,distance_rank_87,retrieved_cat_rank_88,distance_rank_88,retrieved_cat_rank_89,distance_rank_89,retrieved_cat_rank_90,distance_rank_90,retrieved_cat_rank_91,distance_rank_91,retrieved_cat_rank_92,distance_rank_92,retrieved_cat_rank_93,distance_rank_93,retrieved_cat_rank_94,distance_rank_94,retrieved_cat_rank_95,distance_rank_95,retrieved_cat_rank_96,distance_rank_96,retrieved_cat_rank_97,distance_rank_97,retrieved_cat_rank_98,distance_rank_98,retrieved_cat_rank_99,distance_rank_99,retrieved_cat_rank_100,distance_rank_100,retrieved_cat_rank_101,distance_rank_101,retrieved_cat_rank_102,distance_rank_102,retrieved_cat_rank_103,distance_rank_103,retrieved_cat_rank_104,distance_rank_104,retrieved_cat_rank_105,distance_rank_105,retrieved_cat_rank_106,distance_rank_106,retrieved_cat_rank_107,distance_rank_107,retrieved_cat_rank_108,distance_rank_108,retrieved_cat_rank_109,distance_rank_109,retrieved_cat_rank_110,distance_rank_110,retrieved_cat_rank_111,distance_rank_111,retrieved_cat_rank_112,distance_rank_112,retrieved_cat_rank_113,distance_rank_113,retrieved_cat_rank_114,distance_rank_114,retrieved_cat_rank_115,distance_rank_115,retrieved_cat_rank_116,distance_rank_116,retrieved_cat_rank_117,distance_rank_117,retrieved_cat_rank_118,distance_rank_118,retrieved_cat_rank_119,distance_rank_119,retrieved_cat_rank_120,distance_rank_120,retrieved_cat_rank_121,distance_rank_121,retrieved_cat_rank_122,distance_rank_122,retrieved_cat_rank_123,distance_rank_123,retrieved_cat_rank_124,distance_rank_124,retrieved_cat_rank_125,distance_rank_125,retrieved_cat_rank_126,distance_rank_126,retrieved_cat_rank_127,distance_rank_127,retrieved_cat_rank_128,distance_rank_128,retrieved_cat_rank_129,distance_rank_129,retrieved_cat_rank_130,distance_rank_130,retrieved_cat_rank_131,distance_rank_131,retrieved_cat_rank_132,distance_rank_132,retrieved_cat_rank_133,distance_rank_133,retrieved_cat_rank_134,distance_rank_134,retrieved_cat_rank_135,distance_rank_135,retrieved_cat_rank_136,distance_rank_136,retrieved_cat_rank_137,distance_rank_137,retrieved_cat_rank_138,distance_rank_138,retrieved_cat_rank_139,distance_rank_139,retrieved_cat_rank_140,distance_rank_140,retrieved_cat_rank_141,distance_rank_141,retrieved_cat_rank_142,distance_rank_142
Bird/m36_rm.obj,Bird,manhattan+chi-squared,PlantWildNonTree,0.011738328545600736,Helicopter,0.017091024457397023,Tool,0.01786906400109766,Bird,0.018170912201193087,Computer,0.018379141480575515,Computer,0.018744404331494532,Computer,0.019172052737594262,ClassicPiano,0.019581257597674515,Musical_Instrument,0.019596128454079844,Apartment,0.01962106774362681,Computer,0.01979584473143636,Computer,0.019982931443271658,PlantIndoors,0.020500025252693194,PlantIndoors,0.02052840090731216,Ship,0.02095436953853086,Computer,0.021568372620820127,Computer,0.021756742876887166,ClassicPiano,0.021853843303813354,Computer,0.021904462791020783,Insect,0.021939595589971113,DeskPhone,0.021960994545562364,Insect,0.021993049417215933,PlantIndoors,0.022059622763166413,Bird,0.022264769274414967,PlantWildNonTree,0.022361320985122696,PlantIndoors,0.022384485904738634,Insect,0.02241568420805626,Insect,0.022888907160981208,Insect,0.022984820147624232,Musical_Instrument,0.023179900265999677,NonWheelChair,0.023551547620605507,NonWheelChair,0.023698362988288615,PlantIndoors,0.023836887753616594,Computer,0.023841214587086254,Bird,0.023863036631161662,Computer,0.024285245097091877,Computer,0.02430141397953494,NonWheelChair,0.02432830934492788,Tree,0.024462759209944,BuildingNonResidential,0.024570758098454767,Insect,0.024801005278089917,BuildingNonResidential,0.02521381561269926,NonWheelChair,0.025441540553973817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m36_rm.obj,Bird,manhattan+emd,ClassicPiano,0.1271517880235341,BuildingNonResidential,0.15357184113096123,Musical_Instrument,0.15973209530832022,Computer,0.17273952509836643,Helicopter,0.1815087495954176,PlantWildNonTree,0.18775466012790845,WheelChair,0.18841327616746478,NonWheelChair,0.18990848861199472,Computer,0.19170459654323008,Computer,0.19402102593498952,Computer,0.19942453472884658,Computer,0.2007641252834362,WheelChair,0.20469872656044683,ClassicPiano,0.20550751030649922,Computer,0.20633898588390281,PlantWildNonTree,0.20758095434850846,NonWheelChair,0.2083210980206011,Computer,0.20898387837143695,Computer,0.21150844413595105,Bird,0.21291663804926825,Insect,0.21358772072800247,Insect,0.21626024073649108,NonWheelChair,0.21820751802925392,Musical_Instrument,0.21892532253081035,NonWheelChair,0.2194924892223987,NonWheelChair,0.22217334970780664,Tool,0.22431020955859177,NonWheelChair,0.2250326797366142,PlantIndoors,0.22608913005012826,NonWheelChair,0.22841779890236577,DeskPhone,0.22844603420891305,NonWheelChair,0.23992809824824743,ClassicPiano,0.24148473968006082,NonWheelChair,0.24901367985096173,Bird,0.25126442023876194,Biplane,0.2531538770575704,Computer,0.2533689342259951,PlantIndoors,0.2577636607784995,PlantIndoors,0.25965570515066483,PlantIndoors,0.26026281960231734,PlantIndoors,0.261875900462321,PlantIndoors,0.26499284747539925,PlantIndoors,0.2650140011587093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m36_rm.obj,Bird,manhattan+kullback-leibler,Helicopter,0.025566914754109996,PlantWildNonTree,0.026760709207965853,Computer,0.027243129604998525,Computer,0.028485113156389737,Apartment,0.029217008289263366,Tool,0.02992120106413294,Computer,0.03192947408395637,BuildingNonResidential,0.03286338098110356,Bird,0.03379175921420397,Computer,0.03420993854064507,Musical_Instrument,0.034487904832759216,Insect,0.034558002572967525,Insect,0.034772532932857154,Computer,0.03513731236635192,Computer,0.03517724537687485,PlantIndoors,0.03541775350858973,ClassicPiano,0.035541578160784494,PlantIndoors,0.03586280533381421,DeskPhone,0.03659429374755812,Computer,0.036735525285133845,PlantIndoors,0.03681819679141941,Computer,0.03688041130688899,Insect,0.03733783581252514,PlantWildNonTree,0.03823473946514613,ClassicPiano,0.03832196306654882,BuildingNonResidential,0.038895283569661813,NonWheelChair,0.03969350524880375,NonWheelChair,0.03997449222568077,ClassicPiano,0.04037130570208776,Quadruped,0.04052856385458223,Musical_Instrument,0.04068210879756823,Computer,0.04073811798673315,DeskPhone,0.041383051199844915,Insect,0.041591667230128984,Bird,0.041984816357058134,Computer,0.04215113785281086,Insect,0.042184354911823964,Computer,0.042362595429880814,TruckNonContainer,0.04306392378315387,NonWheelChair,0.04313612082985924,BuildingNonResidential,0.043401380490409244,Insect,0.04352223576619401,ClassicPiano,0.04394986942615296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m37_rm.obj,Bird,euclidean,Bird,0.018589938533044477,Bird,0.025595795869018594,Bird,0.031204767328807278,Jet,0.03209295142140539,Insect,0.032251388746130434,Jet,0.03285723903479122,Insect,0.03640720700761117,Tree,0.03718932471766561,Jet,0.03823802714876648,Motorcycle,0.03856426005844631,AquaticAnimal,0.038631752878392094,Humanoid,0.039421614866081124,Insect,0.039753566632932225,Insect,0.04020236286050443,Hand,0.04021066648250919,Humanoid,0.041629456220573284,Insect,0.0425424202318362,Bicycle,0.04326143345060072,Starship,0.043386092188765185,Motorcycle,0.04360246814334631,Biplane,0.04389115469391018,Biplane,0.043976467473725626,Insect,0.04410190582691605,Jet,0.04425771110538535,Humanoid,0.044264160758568746,Humanoid,0.044686395425413236,Insect,0.04475015159393552,Fish,0.04507432351272429,Insect,0.04508874917871815,Jet,0.045654787219690074,Biplane,0.04574728619229604,Biplane,0.04611237093602228,NonWheelChair,0.04619075613618262,Motorcycle,0.04631941584319372,Motorcycle,0.04641892112384935,Motorcycle,0.046508769069514094,Jet,0.0465705960245261,AquaticAnimal,0.046663792665822046,Fish,0.04693863549672057,Motorcycle,0.047695940019925366,RectangleTable,0.04770759972017522,PlantIndoors,0.047819347200741324,Motorcycle,0.047981752590059254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m37_rm.obj,Bird,manhattan,Bird,0.03624753259383081,Bird,0.0608652858029199,Jet,0.07229201557505571,Jet,0.07352432043904329,Bird,0.07719662315978292,Insect,0.07921500400300571,Tree,0.08202361368310768,AquaticAnimal,0.08337269512992682,Jet,0.08527381647979485,Jet,0.08588022920427969,Insect,0.08917868916734539,Motorcycle,0.089378786321507,Biplane,0.09493953857917534,Motorcycle,0.09644800208412356,Insect,0.0967795447142941,Fish,0.09698810331153171,Humanoid,0.09711400407860243,Biplane,0.09780845648483155,Bicycle,0.09983475320761276,Biplane,0.1005405060275053,Biplane,0.10130034889550918,Biplane,0.10222696300516465,Biplane,0.10279828259654315,Insect,0.10297734556241399,Hand,0.10303748604656307,Starship,0.10318620509174581,Insect,0.10338803272356005,Humanoid,0.10346744572363223,Biplane,0.10370700315667235,Jet,0.10438470602316885,NonWheelChair,0.10476194420487173,Biplane,0.10504041144619877,PlantIndoors,0.10518412268120489,Jet,0.10564919260970684,NonWheelChair,0.10618475004624081,Humanoid,0.10764563476365525,Insect,0.10781461874241259,NonWheelChair,0.10838963896844456,Biplane,0.108932299685116,Fish,0.10929365659231013,Insect,0.10961841753068102,Insect,0.1096857497933777,Motorcycle,0.11012826481086158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m37_rm.obj,Bird,manhattan+chi-squared,Bird,0.00159940066045475,Bird,0.004673853850222586,Insect,0.0060889174460827065,Bird,0.0068562852844429485,Insect,0.007656006696169934,Jet,0.007675819601015511,Biplane,0.008032188131521963,Jet,0.008082290599682716,Jet,0.008092230604321429,Jet,0.008158220627898815,Biplane,0.00850273355844837,Motorcycle,0.008764362550753446,Biplane,0.008778567093862955,Biplane,0.008793896344399135,NonWheelChair,0.008976418697803287,Starship,0.009436498424902403,NonWheelChair,0.009487459454461418,Biplane,0.009509705887192098,Motorcycle,0.00952854978170284,Tree,0.009548285870438383,Insect,0.009679197216937734,Jet,0.009731829361638047,Biplane,0.00984284489918052,Jet,0.010018986209753349,AquaticAnimal,0.010028873004588934,Insect,0.01006596677622972,Insect,0.0101680824336279,Insect,0.01021163233258214,Biplane,0.010227152840690397,Jet,0.010548496667673341,Humanoid,0.010639545294901041,Motorcycle,0.010666762683476575,Fish,0.010697637166175028,Insect,0.01080244727419926,Hand,0.010869719097678806,Motorcycle,0.010927914113728038,Humanoid,0.010952632919856414,Biplane,0.011058990505949634,Biplane,0.011076276673842542,Motorcycle,0.011125006199305511,Motorcycle,0.011183215864482766,Insect,0.011202716939887383,Monoplane,0.011234808673192442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m37_rm.obj,Bird,manhattan+emd,Bird,0.05690538700145135,NonWheelChair,0.12703423580967685,Jet,0.14047155572786363,Bird,0.14235970106526338,Jet,0.14579268552593347,Biplane,0.15846819013254754,NonWheelChair,0.15892103416813197,Jet,0.15944830627785514,NonWheelChair,0.16408087190279025,Biplane,0.16463410959313415,Tree,0.16543749942607486,Humanoid,0.1683626151883725,Biplane,0.1692620290001643,Biplane,0.1693623456399875,Biplane,0.1749707700307017,Motorcycle,0.17507050491075743,AquaticAnimal,0.17612502332200708,Biplane,0.1789100946429669,Biplane,0.18284382340834313,WheelChair,0.18328857273375457,Biplane,0.18450632163953945,NonWheelChair,0.18543969325183593,Hand,0.185504639732469,WheelChair,0.18668021271933397,Biplane,0.18698155542009884,Fish,0.18737308404494807,Humanoid,0.1883160003374532,Bird,0.19041938096592104,WheelChair,0.19216138513637163,Motorcycle,0.1923701945961136,Starship,0.1961227562726568,Monoplane,0.2016889520015094,Ship,0.20461508626585567,Jet,0.20463627208139473,Insect,0.20609271034751972,NonWheelChair,0.20658583255465493,NonWheelChair,0.20836102404340437,Motorcycle,0.20864330580349227,Insect,0.21290672465493177,Insect,0.21595030149950603,Motorcycle,0.21617500033370407,Jet,0.21820783353957932,AquaticAnimal,0.2188488566076633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/m37_rm.obj,Bird,manhattan+kullback-leibler,Bird,0.0025071495935109623,Bird,0.006790038769107785,Insect,0.011385521336212191,Bird,0.011974015421573314,Jet,0.013460827045641914,Insect,0.014632062400816027,Motorcycle,0.01507198940674515,Jet,0.01548610645813605,Motorcycle,0.015898149828602562,Starship,0.016499166092051265,Jet,0.01653106742989771,Jet,0.016682811663886115,Insect,0.01689074675414929,Jet,0.017109609733870143,Jet,0.017360003172024713,NonWheelChair,0.017719941529768593,Insect,0.01817112771675784,Jet,0.018227751118761466,Humanoid,0.018367247956827336,Biplane,0.018591102560713273,Biplane,0.018740613683194077,Insect,0.01880317978253684,Biplane,0.019296107798913983,Motorcycle,0.01937241559284915,Monoplane,0.019578547493788283,Motorcycle,0.019831702281173664,Biplane,0.02011056653547174,Monoplane,0.020119648378764846,Humanoid,0.02049095324909513,Fish,0.02104768757724373,Biplane,0.021182026985322233,Starship,0.021272461850970623,Motorcycle,0.02135033201093424,Hand,0.021884882864238262,Tree,0.022060187752726664,Insect,0.02233050396038648,Motorcycle,0.022463806858446282,Insect,0.022598691388670208,Motorcycle,0.02293516382018162,Biplane,0.023092911833148336,Motorcycle,0.023465140489061266,Insect,0.023598925287345637,Motorcycle,0.023625647153103675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/D00961_rm.obj,Bird,euclidean,Bird,0.007001081397813186,Bird,0.008471603280695838,Starship,0.03264169713212814,Bird,0.03267047407184529,Jet,0.03487314384654507,Jet,0.035324371925058454,Monoplane,0.0385031980765463,Knife,0.03889718590095057,Jet,0.03897129754424035,AquaticAnimal,0.03971748677870661,Jet,0.0408976539229123,Monoplane,0.041495230394409006,Bird,0.041555345797261875,SubmachineGun,0.04346182014732123,Starship,0.044154899360480594,Starship,0.045072080849475955,Bird,0.045072206910330606,Bird,0.04562129510755235,AquaticAnimal,0.04585614133435476,Jet,0.047121377896233205,Jet,0.04801852597516745,Jet,0.04853594060696443,Ship,0.04862321901022612,Jet,0.04904410540198127,Guitar,0.049145583964859574,Jet,0.04930766076255902,Musical_Instrument,0.04933354646753523,Jet,0.04999188767451129,Monoplane,0.05061026337336529,Jet,0.05076935604630354,Jet,0.05288625724971162,Jet,0.05315302116926535,Ship,0.05377418987710708,Jet,0.05433719671901087,Insect,0.05460110651310087,Jet,0.055491892712531965,Ship,0.0557037527409032,Bird,0.055932930504712715,Jet,0.05612708319767512,Bird,0.05621121107585138,Spoon,0.05669507532898275,Jet,0.05679974100281148,Jet,0.05704173342926811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/D00961_rm.obj,Bird,manhattan,Bird,0.01704547657270434,Bird,0.019950929877316653,Bird,0.05104187290815802,Starship,0.07779135658665523,AquaticAnimal,0.08414123067115217,Bird,0.08512854679740572,Jet,0.08598918158024321,Jet,0.08795629534827881,Monoplane,0.08822263791889813,Jet,0.08830410423880083,Monoplane,0.08905867839441484,Jet,0.09085760975430154,Bird,0.09171729077369213,AquaticAnimal,0.0977231277770474,Bird,0.09800832671747564,SubmachineGun,0.09994234362243004,Jet,0.10174935509672664,Starship,0.10328590026463182,Bird,0.10554870073094952,Monoplane,0.10563502645501693,Jet,0.10737413615401131,Knife,0.10805005385344169,Jet,0.1093096623357319,SubmachineGun,0.10999283234130108,Jet,0.11038212423263633,Bird,0.11071212044992025,Starship,0.11188202862331934,Jet,0.11196964984305396,Jet,0.11204300430503614,Ship,0.11299978671506568,Violin,0.11353886515351569,SubmachineGun,0.11795308143477512,Ship,0.11854876222640374,Ship,0.11938223929671829,Jet,0.12014532498110962,SubmachineGun,0.12016544271576712,Jet,0.12193838587195559,Jet,0.12235432472587027,Jet,0.12299414085146679,Jet,0.12393326680654836,Musical_Instrument,0.12430941181040707,Jet,0.12478158425183458,Jet,0.12489026663485088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/D00961_rm.obj,Bird,manhattan+chi-squared,Bird,0.0004566777927086518,Bird,0.0004900243259873161,Bird,0.0016456554986654917,Bird,0.004241989512649393,Bird,0.004971500722966653,Jet,0.005022487531918585,Bird,0.006556422872103982,Starship,0.006575419506717383,Monoplane,0.0066363353256609844,Monoplane,0.006864595406967186,Jet,0.0069848423874921,Bird,0.007168526071543033,Jet,0.007246892516024385,Monoplane,0.007289337244723312,Jet,0.007563512866734128,Jet,0.007780930330205542,Jet,0.007903537548169545,Bird,0.00893558101261297,Starship,0.009140381707947485,Insect,0.009195348451112452,Jet,0.009276579058956342,Jet,0.009419457591698852,Jet,0.009584150013043401,Ship,0.009882615288700334,Jet,0.010065741459374986,Jet,0.010434023627876928,SubmachineGun,0.010472282380844975,Jet,0.010475595632113541,Jet,0.010526701828778505,Jet,0.01061206257980496,Violin,0.010736031907440973,Ship,0.010806459658283139,SubmachineGun,0.010869693257477891,Jet,0.010925827029439592,Jet,0.010952638335769222,Jet,0.011037618611519997,AquaticAnimal,0.011121117423490149,Knife,0.011236952243315189,AquaticAnimal,0.011307313223769473,Monoplane,0.011327628801573592,Jet,0.01140696295661871,SubmachineGun,0.011700919747698244,Jet,0.011815584472723024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/D00961_rm.obj,Bird,manhattan+emd,Bird,0.028695898751417797,Bird,0.030201933906762464,Bird,0.13234010221007764,AquaticAnimal,0.14542853627417915,Jet,0.15085267283252835,AquaticAnimal,0.15901548008328859,SubmachineGun,0.17785965817695634,Violin,0.18241682082824284,Starship,0.18368203922645332,Bird,0.1877680801853691,SubmachineGun,0.1908830129301425,SubmachineGun,0.19437702384191693,Monoplane,0.20814119465009046,Jet,0.21781133501902478,Violin,0.22117556728857898,Jet,0.22533210067404913,Monoplane,0.2256823146773368,Violin,0.22570767425179894,Starship,0.23012056631833008,AquaticAnimal,0.2305331717651734,Starship,0.2310939605293405,Jet,0.23961799927183852,Knife,0.2400849732439133,Jet,0.24157968442567027,Starship,0.24266623662099804,Jet,0.2427880081933798,Bird,0.2444890768257613,Jet,0.24666335456764577,Jet,0.24876245252045567,Monoplane,0.24953234001123617,AquaticAnimal,0.25085620536017667,Ship,0.2516450282839156,Jet,0.25191646650484745,Jet,0.25233267759744243,Bird,0.2554404991598883,Monoplane,0.2596529287980594,Ship,0.262789680888153,Violin,0.2632731503432559,AquaticAnimal,0.2643150836741392,Violin,0.2670172303402957,Ship,0.2679861633433509,Violin,0.271144139910072,Violin,0.271596040307861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bird/D00961_rm.obj,Bird,manhattan+kullback-leibler,Bird,0.0009245912508574582,Bird,0.0009863566866220948,Bird,0.0033359631711594715,Bird,0.008653119246433793,Bird,0.010150809913131175,Jet,0.010587535409698473,Monoplane,0.013874275584247513,Monoplane,0.014416729163256859,Bird,0.014465506388597777,Bird,0.01584521057948316,Jet,0.01595464383837642,Insect,0.018832289750601368,Jet,0.02018416347782227,Jet,0.021459663488431688,Bird,0.022463266568136787,Jet,0.022590292147216723,Jet,0.022695747544969787,Jet,0.02274689191945947,Jet,0.022960538854278446,Violin,0.023008558100659104,Ship,0.023060979185581105,Jet,0.023237737199720443,Ship,0.023876440279262584,Monoplane,0.024813758683010067,Jet,0.026509890121590232,Ship,0.02722835388111392,Jet,0.027328127380652528,Biplane,0.027376485700459828,Jet,0.02805606495345786,Jet,0.02814514234124385,Biplane,0.028379607990486513,Jet,0.029083302458972247,Jet,0.02947642649579921,Gun,0.02968224253236633,SubmachineGun,0.030759659549381417,Jet,0.030960953528784804,Jet,0.031121202011647094,Monoplane,0.03128452332293506,Monoplane,0.031850642156611195,BuildingNonResidential,0.03231619375268208,Jet,0.032988475424419975,Starship,0.033208262957824565,Jet,0.03447390005114101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
